"facility_id","target","EDV","HCP_COVID_19","IMM_3","OP_18b","OP_18c","OP_22","OP_29","SAFE_USE_OF_OPIOIDS","SEP_1","SEV_SEP_3HR","SEV_SEP_6HR","ed_flow_pc1","prevention_pc1"
"100217",0.9595,2,0.2,56,127,202,4,78,21,58,78,95,0.261771072382624,-1.18244653186502
"100217",0.9775,2,0.2,56,127,202,4,78,21,58,78,95,0.261771072382624,-1.18244653186502
"100220",1.0193,4,0.5,38,268,338,3,38,17,57,75,93,-2.77090487570801,-0.58834602776116
"100220",0.8807,4,0.5,38,268,338,3,38,17,57,75,93,-2.77090487570801,-0.58834602776116
"100220",1.0886,4,0.5,38,268,338,3,38,17,57,75,93,-2.77090487570801,-0.58834602776116
"100220",0.9931,4,0.5,38,268,338,3,38,17,57,75,93,-2.77090487570801,-0.58834602776116
"100220",0.9966,4,0.5,38,268,338,3,38,17,57,75,93,-2.77090487570801,-0.58834602776116
"100223",1.0889,4,0,40,128,253,0,96,15,64,87,91,-0.238661414240721,-0.317909548708341
"100223",0.9147,4,0,40,128,253,0,96,15,64,87,91,-0.238661414240721,-0.317909548708341
"100223",1.0051,4,0,40,128,253,0,96,15,64,87,91,-0.238661414240721,-0.317909548708341
"100223",1.0215,4,0,40,128,253,0,96,15,64,87,91,-0.238661414240721,-0.317909548708341
"100223",1.0072,4,0,40,128,253,0,96,15,64,87,91,-0.238661414240721,-0.317909548708341
"100223",0.9949,4,0,40,128,253,0,96,15,64,87,91,-0.238661414240721,-0.317909548708341
"100224",1.0434,3,0,33,116,233,0,92,17,83,94,94,0.475748810938068,-0.606191221005587
"100224",0.9932,3,0,33,116,233,0,92,17,83,94,94,0.475748810938068,-0.606191221005587
"100224",1.139,3,0,33,116,233,0,92,17,83,94,94,0.475748810938068,-0.606191221005587
"100224",0.9899,3,0,33,116,233,0,92,17,83,94,94,0.475748810938068,-0.606191221005587
"100226",0.9083,4,0,20,113,196,1,88,14,72,83,92,-0.0245988835382289,-0.16918282616761
"100226",1.2358,4,0,20,113,196,1,88,14,72,83,92,-0.0245988835382289,-0.16918282616761
"100226",1.0436,4,0,20,113,196,1,88,14,72,83,92,-0.0245988835382289,-0.16918282616761
"100226",0.9899,4,0,20,113,196,1,88,14,72,83,92,-0.0245988835382289,-0.16918282616761
"100226",1.003,4,0,20,113,196,1,88,14,72,83,92,-0.0245988835382289,-0.16918282616761
"100226",1.0392,4,0,20,113,196,1,88,14,72,83,92,-0.0245988835382289,-0.16918282616761
"100228",0.9567,4,0,35,113,NA,1,90,18,78,93,96,-0.208086948592287,-0.751405349714065
"100228",1.0593,4,0,35,113,NA,1,90,18,78,93,96,-0.208086948592287,-0.751405349714065
"100228",1.0604,4,0,35,113,NA,1,90,18,78,93,96,-0.208086948592287,-0.751405349714065
"100228",1.0521,4,0,35,113,NA,1,90,18,78,93,96,-0.208086948592287,-0.751405349714065
"100228",1.1027,4,0,35,113,NA,1,90,18,78,93,96,-0.208086948592287,-0.751405349714065
"100230",1.0494,2,1.9,94,123,NA,1,89,20,85,90,97,0.662196530259086,-0.981047060466704
"100230",0.9693,2,1.9,94,123,NA,1,89,20,85,90,97,0.662196530259086,-0.981047060466704
"100230",1.0194,2,1.9,94,123,NA,1,89,20,85,90,97,0.662196530259086,-0.981047060466704
"100231",1.0677,4,0,38,111,NA,1,95,13,76,94,96,-0.183534459999345,-0.0278715794949684
"100231",1.0516,4,0,38,111,NA,1,95,13,76,94,96,-0.183534459999345,-0.0278715794949684
"100231",1.0289,4,0,38,111,NA,1,95,13,76,94,96,-0.183534459999345,-0.0278715794949684
"100231",0.9841,4,0,38,111,NA,1,95,13,76,94,96,-0.183534459999345,-0.0278715794949684
"100231",1.1368,4,0,38,111,NA,1,95,13,76,94,96,-0.183534459999345,-0.0278715794949684
"100231",1.2281,4,0,38,111,NA,1,95,13,76,94,96,-0.183534459999345,-0.0278715794949684
"100232",0.9827,2,0,31,133,NA,2,100,17,45,62,91,0.368221805317476,-0.605800932802004
"100232",1.4007,2,0,31,133,NA,2,100,17,45,62,91,0.368221805317476,-0.605800932802004
"100232",1.0136,2,0,31,133,NA,2,100,17,45,62,91,0.368221805317476,-0.605800932802004
"100232",1.0167,2,0,31,133,NA,2,100,17,45,62,91,0.368221805317476,-0.605800932802004
"100232",1.0686,2,0,31,133,NA,2,100,17,45,62,91,0.368221805317476,-0.605800932802004
"100236",1.0963,3,0,32,107,NA,1,92,22,73,84,99,0.362093478094578,-1.33011527942827
"100236",0.7904,3,0,32,107,NA,1,92,22,73,84,99,0.362093478094578,-1.33011527942827
"100236",0.9822,3,0,32,107,NA,1,92,22,73,84,99,0.362093478094578,-1.33011527942827
"100236",1.0018,3,0,32,107,NA,1,92,22,73,84,99,0.362093478094578,-1.33011527942827
"100236",1.0918,3,0,32,107,NA,1,92,22,73,84,99,0.362093478094578,-1.33011527942827
"100236",1.0807,3,0,32,107,NA,1,92,22,73,84,99,0.362093478094578,-1.33011527942827
"100238",1.0712,2,0,35,152,215,1,77,24,71,85,97,0.422629794638047,-1.62034839274343
"100238",1.2605,2,0,35,152,215,1,77,24,71,85,97,0.422629794638047,-1.62034839274343
"100238",1.1168,2,0,35,152,215,1,77,24,71,85,97,0.422629794638047,-1.62034839274343
"100238",1.142,2,0,35,152,215,1,77,24,71,85,97,0.422629794638047,-1.62034839274343
"100238",1.1114,2,0,35,152,215,1,77,24,71,85,97,0.422629794638047,-1.62034839274343
"100238",1.0885,2,0,35,152,215,1,77,24,71,85,97,0.422629794638047,-1.62034839274343
"100242",0.9112,4,0.2,28,121,362,2,93,16,54,75,90,-0.87977148140562,-0.452863294490379
"100242",1.0268,4,0.2,28,121,362,2,93,16,54,75,90,-0.87977148140562,-0.452863294490379
"100242",0.9458,4,0.2,28,121,362,2,93,16,54,75,90,-0.87977148140562,-0.452863294490379
"100242",1.1144,4,0.2,28,121,362,2,93,16,54,75,90,-0.87977148140562,-0.452863294490379
"100242",1.1183,4,0.2,28,121,362,2,93,16,54,75,90,-0.87977148140562,-0.452863294490379
"100243",1.0715,4,0,31,102,219,1,85,17,71,90,95,0.0292816211028856,-0.605800932802004
"100243",1.1029,4,0,31,102,219,1,85,17,71,90,95,0.0292816211028856,-0.605800932802004
"100243",1.0812,4,0,31,102,219,1,85,17,71,90,95,0.0292816211028856,-0.605800932802004
"100243",0.9136,4,0,31,102,219,1,85,17,71,90,95,0.0292816211028856,-0.605800932802004
"100243",1.1541,4,0,31,102,219,1,85,17,71,90,95,0.0292816211028856,-0.605800932802004
"100243",1.0892,4,0,31,102,219,1,85,17,71,90,95,0.0292816211028856,-0.605800932802004
"100244",0.9938,4,0.8,41,232,266,1,92,15,60,81,90,-1.7324751193141,-0.287991230804715
"100244",0.9663,4,0.8,41,232,266,1,92,15,60,81,90,-1.7324751193141,-0.287991230804715
"100244",0.9264,4,0.8,41,232,266,1,92,15,60,81,90,-1.7324751193141,-0.287991230804715
"100244",0.9921,4,0.8,41,232,266,1,92,15,60,81,90,-1.7324751193141,-0.287991230804715
"100246",1.188,4,0,31,123,132,0,92,19,77,92,95,0.249682420155883,-0.895448613811793
"100246",1.1563,4,0,31,123,132,0,92,19,77,92,95,0.249682420155883,-0.895448613811793
"100246",1.0609,4,0,31,123,132,0,92,19,77,92,95,0.249682420155883,-0.895448613811793
"100246",1.2164,4,0,31,123,132,0,92,19,77,92,95,0.249682420155883,-0.895448613811793
"100246",1.1233,4,0,31,123,132,0,92,19,77,92,95,0.249682420155883,-0.895448613811793
"100248",1.1166,3,0.1,25,127,210,1,84,22,72,90,97,0.250656024320051,-1.32498508796505
"100248",1.0676,3,0.1,25,127,210,1,84,22,72,90,97,0.250656024320051,-1.32498508796505
"100248",0.9395,3,0.1,25,127,210,1,84,22,72,90,97,0.250656024320051,-1.32498508796505
"100248",1.0662,3,0.1,25,127,210,1,84,22,72,90,97,0.250656024320051,-1.32498508796505
"100248",1.0407,3,0.1,25,127,210,1,84,22,72,90,97,0.250656024320051,-1.32498508796505
"100249",1.0242,3,36.9,51,138,162,1,NA,21,56,74,97,0.28499093557031,0.199984258142508
"100249",0.714,3,36.9,51,138,162,1,NA,21,56,74,97,0.28499093557031,0.199984258142508
"100249",1.0638,3,36.9,51,138,162,1,NA,21,56,74,97,0.28499093557031,0.199984258142508
"100249",0.9581,3,36.9,51,138,162,1,NA,21,56,74,97,0.28499093557031,0.199984258142508
"100249",1.053,3,36.9,51,138,162,1,NA,21,56,74,97,0.28499093557031,0.199984258142508
"100252",1.0459,2,0,39,112,NA,1,94,27,89,98,100,0.797235217520264,-2.05560049066528
"100252",1.0066,2,0,39,112,NA,1,94,27,89,98,100,0.797235217520264,-2.05560049066528
"100252",1.0058,2,0,39,112,NA,1,94,27,89,98,100,0.797235217520264,-2.05560049066528
"100252",0.9362,2,0,39,112,NA,1,94,27,89,98,100,0.797235217520264,-2.05560049066528
"100253",1.0498,3,88.8,59,188,NA,1,99,17,76,90,95,-0.632282309919554,2.73132931494927
"100253",0.9123,3,88.8,59,188,NA,1,99,17,76,90,95,-0.632282309919554,2.73132931494927
"100253",1.0234,3,88.8,59,188,NA,1,99,17,76,90,95,-0.632282309919554,2.73132931494927
"100253",1.0019,3,88.8,59,188,NA,1,99,17,76,90,95,-0.632282309919554,2.73132931494927
"100253",0.9774,3,88.8,59,188,NA,1,99,17,76,90,95,-0.632282309919554,2.73132931494927
"100253",1.0454,3,88.8,59,188,NA,1,99,17,76,90,95,-0.632282309919554,2.73132931494927
"100254",1.0393,4,0,27,118,NA,2,75,16,72,89,92,-0.440680452051543,-0.460196515889942
"100254",1.1492,4,0,27,118,NA,2,75,16,72,89,92,-0.440680452051543,-0.460196515889942
"100254",0.9707,4,0,27,118,NA,2,75,16,72,89,92,-0.440680452051543,-0.460196515889942
"100254",1.0837,4,0,27,118,NA,2,75,16,72,89,92,-0.440680452051543,-0.460196515889942
"100254",0.9773,4,0,27,118,NA,2,75,16,72,89,92,-0.440680452051543,-0.460196515889942
"100254",1.07,4,0,27,118,NA,2,75,16,72,89,92,-0.440680452051543,-0.460196515889942
"100256",1.0615,3,0,29,165,254,0,NA,23,70,88,94,-0.199888108937754,-1.47435368762779
"100256",0.9187,3,0,29,165,254,0,NA,23,70,88,94,-0.199888108937754,-1.47435368762779
"100256",1.0093,3,0,29,165,254,0,NA,23,70,88,94,-0.199888108937754,-1.47435368762779
"100256",1.0145,3,0,29,165,254,0,NA,23,70,88,94,-0.199888108937754,-1.47435368762779
"100256",1.1319,3,0,29,165,254,0,NA,23,70,88,94,-0.199888108937754,-1.47435368762779
"100256",1.241,3,0,29,165,254,0,NA,23,70,88,94,-0.199888108937754,-1.47435368762779
"100258",1.1735,3,89,37,169,212,2,NA,18,44,71,86,-0.443215751379933,2.59832701018515
"100258",0.9993,3,89,37,169,212,2,NA,18,44,71,86,-0.443215751379933,2.59832701018515
"100258",1.0541,3,89,37,169,212,2,NA,18,44,71,86,-0.443215751379933,2.59832701018515
"100258",1.0713,3,89,37,169,212,2,NA,18,44,71,86,-0.443215751379933,2.59832701018515
"100258",0.9247,3,89,37,169,212,2,NA,18,44,71,86,-0.443215751379933,2.59832701018515
"100258",1.0487,3,89,37,169,212,2,NA,18,44,71,86,-0.443215751379933,2.59832701018515
"100259",1.0834,2,0,38,142,NA,1,42,17,76,86,100,0.428947888626141,-0.607166941514546
"100259",0.9533,2,0,38,142,NA,1,42,17,76,86,100,0.428947888626141,-0.607166941514546
"100259",1.121,2,0,38,142,NA,1,42,17,76,86,100,0.428947888626141,-0.607166941514546
"100259",1.0483,2,0,38,142,NA,1,42,17,76,86,100,0.428947888626141,-0.607166941514546
"100259",1.0523,2,0,38,142,NA,1,42,17,76,86,100,0.428947888626141,-0.607166941514546
"100260",1.342,4,0,39,103,NA,0,NA,24,75,93,97,0.0858877763493233,-1.6211289691506
"100260",1.268,4,0,39,103,NA,0,NA,24,75,93,97,0.0858877763493233,-1.6211289691506
"100260",1.1277,4,0,39,103,NA,0,NA,24,75,93,97,0.0858877763493233,-1.6211289691506
"100260",1.1216,4,0,39,103,NA,0,NA,24,75,93,97,0.0858877763493233,-1.6211289691506
"100260",1.2491,4,0,39,103,NA,0,NA,24,75,93,97,0.0858877763493233,-1.6211289691506
"100264",0.9809,4,0,37,156,NA,0,43,20,76,89,100,-0.564753171363627,-1.04144331892744
"100264",1.5573,4,0,37,156,NA,0,43,20,76,89,100,-0.564753171363627,-1.04144331892744
"100264",1.0428,4,0,37,156,NA,0,43,20,76,89,100,-0.564753171363627,-1.04144331892744
"100264",0.9735,4,0,37,156,NA,0,43,20,76,89,100,-0.564753171363627,-1.04144331892744
"100264",1.0334,4,0,37,156,NA,0,43,20,76,89,100,-0.564753171363627,-1.04144331892744
"100264",1.083,4,0,37,156,NA,0,43,20,76,89,100,-0.564753171363627,-1.04144331892744
"100265",0.9228,4,1.6,54,194,289,1,98,19,81,91,99,-1.34713601866827,-0.839710004142168
"100265",1.0306,4,1.6,54,194,289,1,98,19,81,91,99,-1.34713601866827,-0.839710004142168
"100265",0.9455,4,1.6,54,194,289,1,98,19,81,91,99,-1.34713601866827,-0.839710004142168
"100265",0.8872,4,1.6,54,194,289,1,98,19,81,91,99,-1.34713601866827,-0.839710004142168
"100266",0.9893,1,0.8,63,161,166,2,97,NA,49,73,100,0.810356490048041,-0.292284401044135
"100266",0.8849,1,0.8,63,161,166,2,97,NA,49,73,100,0.810356490048041,-0.292284401044135
"100266",1.0035,1,0.8,63,161,166,2,97,NA,49,73,100,0.810356490048041,-0.292284401044135
"100266",0.9877,1,0.8,63,161,166,2,97,NA,49,73,100,0.810356490048041,-0.292284401044135
"100267",0.9461,2,0.3,47,145,220,1,NA,20,67,90,93,0.490920421535068,-1.03210221169332
"100267",1.099,2,0.3,47,145,220,1,NA,20,67,90,93,0.490920421535068,-1.03210221169332
"100267",1.0067,2,0.3,47,145,220,1,NA,20,67,90,93,0.490920421535068,-1.03210221169332
"100267",1.0754,2,0.3,47,145,220,1,NA,20,67,90,93,0.490920421535068,-1.03210221169332
"100267",0.9906,2,0.3,47,145,220,1,NA,20,67,90,93,0.490920421535068,-1.03210221169332
"100268",1.008,3,2.5,59,151,NA,1,94,14,59,82,91,-0.178061270950136,-0.0826888773705588
"100268",0.9506,3,2.5,59,151,NA,1,94,14,59,82,91,-0.178061270950136,-0.0826888773705588
"100268",1.0394,3,2.5,59,151,NA,1,94,14,59,82,91,-0.178061270950136,-0.0826888773705588
"100268",1.0076,3,2.5,59,151,NA,1,94,14,59,82,91,-0.178061270950136,-0.0826888773705588
"100269",0.9952,3,0,31,128,NA,0,100,17,89,95,100,0.275504629845594,-0.605800932802004
"100269",0.9776,3,0,31,128,NA,0,100,17,89,95,100,0.275504629845594,-0.605800932802004
"100269",1.1897,3,0,31,128,NA,0,100,17,89,95,100,0.275504629845594,-0.605800932802004
"100269",1.0822,3,0,31,128,NA,0,100,17,89,95,100,0.275504629845594,-0.605800932802004
"100275",1.1233,3,0.9,53,144,191,1,90,13,62,80,93,0.109003587357492,0.00307890373424985
"100275",1.137,3,0.9,53,144,191,1,90,13,62,80,93,0.109003587357492,0.00307890373424985
"100275",1.1021,3,0.9,53,144,191,1,90,13,62,80,93,0.109003587357492,0.00307890373424985
"100275",0.9687,3,0.9,53,144,191,1,90,13,62,80,93,0.109003587357492,0.00307890373424985
"100275",1.0963,3,0.9,53,144,191,1,90,13,62,80,93,0.109003587357492,0.00307890373424985
"100276",1.0323,4,64.2,90,174,NA,1,89,14,71,88,97,-0.956937850677003,2.23376241264179
"100276",1.0367,4,64.2,90,174,NA,1,89,14,71,88,97,-0.956937850677003,2.23376241264179
"100276",1.0873,4,64.2,90,174,NA,1,89,14,71,88,97,-0.956937850677003,2.23376241264179
"100276",1.0536,4,64.2,90,174,NA,1,89,14,71,88,97,-0.956937850677003,2.23376241264179
"100281",0.9785,4,2.5,94,199,NA,1,96,15,74,90,95,-1.26384395808877,-0.234342761438167
"100281",1.0906,4,2.5,94,199,NA,1,96,15,74,90,95,-1.26384395808877,-0.234342761438167
"100281",1.0596,4,2.5,94,199,NA,1,96,15,74,90,95,-1.26384395808877,-0.234342761438167
"100281",1.0796,4,2.5,94,199,NA,1,96,15,74,90,95,-1.26384395808877,-0.234342761438167
"100281",1.0974,4,2.5,94,199,NA,1,96,15,74,90,95,-1.26384395808877,-0.234342761438167
"100284",1.1523,1,41.1,48,188,235,0,98,4,100,100,100,0.577847910136943,2.82067065455954
"100284",1.0402,1,41.1,48,188,235,0,98,4,100,100,100,0.577847910136943,2.82067065455954
"100284",1.0468,1,41.1,48,188,235,0,98,4,100,100,100,0.577847910136943,2.82067065455954
"100285",1.0814,4,1.5,94,162,NA,1,94,9,86,92,96,-0.809622919119354,0.596958454084427
"100285",0.9789,4,1.5,94,162,NA,1,94,9,86,92,96,-0.809622919119354,0.596958454084427
"100285",0.9599,4,1.5,94,162,NA,1,94,9,86,92,96,-0.809622919119354,0.596958454084427
"100286",1.0413,3,2.5,43,158,187,1,90,16,43,73,68,-0.0487493662504787,-0.369214252751678
"100286",1.1485,3,2.5,43,158,187,1,90,16,43,73,68,-0.0487493662504787,-0.369214252751678
"100286",1.0649,3,2.5,43,158,187,1,90,16,43,73,68,-0.0487493662504787,-0.369214252751678
"100286",1.0764,3,2.5,43,158,187,1,90,16,43,73,68,-0.0487493662504787,-0.369214252751678
"100286",1.0321,3,2.5,43,158,187,1,90,16,43,73,68,-0.0487493662504787,-0.369214252751678
"100286",1.074,3,2.5,43,158,187,1,90,16,43,73,68,-0.0487493662504787,-0.369214252751678
"100287",1.1201,3,0.3,27,118,101,0,97,19,53,76,88,0.91697371825158,-0.883375489152594
"100287",1.0903,3,0.3,27,118,101,0,97,19,53,76,88,0.91697371825158,-0.883375489152594
"100287",1.1384,3,0.3,27,118,101,0,97,19,53,76,88,0.91697371825158,-0.883375489152594
"100287",1.0783,3,0.3,27,118,101,0,97,19,53,76,88,0.91697371825158,-0.883375489152594
"100287",1.0245,3,0.3,27,118,101,0,97,19,53,76,88,0.91697371825158,-0.883375489152594
"100288",0.9805,4,12.2,50,166,206,3,NA,10,43,66,80,-1.05295056156153,0.863488508380844
"100288",1.0324,4,12.2,50,166,206,3,NA,10,43,66,80,-1.05295056156153,0.863488508380844
"100288",1.0134,4,12.2,50,166,206,3,NA,10,43,66,80,-1.05295056156153,0.863488508380844
"100289",0.8448,3,3.3,82,224,225,1,94,16,63,84,86,-0.993068921972437,-0.346711410716141
"100289",0.9662,3,3.3,82,224,225,1,94,16,63,84,86,-0.993068921972437,-0.346711410716141
"100289",1.0283,3,3.3,82,224,225,1,94,16,63,84,86,-0.993068921972437,-0.346711410716141
"100289",0.9894,3,3.3,82,224,225,1,94,16,63,84,86,-0.993068921972437,-0.346711410716141
"100289",1.0303,3,3.3,82,224,225,1,94,16,63,84,86,-0.993068921972437,-0.346711410716141
"100289",1.0584,3,3.3,82,224,225,1,94,16,63,84,86,-0.993068921972437,-0.346711410716141
"100290",1.0111,3,0.7,73,177,243,1,100,15,70,81,97,-0.479600539480101,-0.298000024812731
"100290",1.0922,3,0.7,73,177,243,1,100,15,70,81,97,-0.479600539480101,-0.298000024812731
"100290",1.0117,3,0.7,73,177,243,1,100,15,70,81,97,-0.479600539480101,-0.298000024812731
"100290",1.0481,3,0.7,73,177,243,1,100,15,70,81,97,-0.479600539480101,-0.298000024812731
"100290",0.9492,3,0.7,73,177,243,1,100,15,70,81,97,-0.479600539480101,-0.298000024812731
"100291",1.0826,2,0,59,134,102,0,91,20,74,88,100,1.21354815378043,-1.04573648916686
"100291",1.0308,2,0,59,134,102,0,91,20,74,88,100,1.21354815378043,-1.04573648916686
"100291",0.9576,2,0,59,134,102,0,91,20,74,88,100,1.21354815378043,-1.04573648916686
"100291",0.9587,2,0,59,134,102,0,91,20,74,88,100,1.21354815378043,-1.04573648916686
"100291",1.0449,2,0,59,134,102,0,91,20,74,88,100,1.21354815378043,-1.04573648916686
"100292",1.0364,2,NA,NA,242,NA,1,100,16,81,91,100,-0.798676541020935,-0.37682487272156
"100292",1.0003,2,NA,NA,242,NA,1,100,16,81,91,100,-0.798676541020935,-0.37682487272156
"100292",0.9405,2,NA,NA,242,NA,1,100,16,81,91,100,-0.798676541020935,-0.37682487272156
"100292",0.9997,2,NA,NA,242,NA,1,100,16,81,91,100,-0.798676541020935,-0.37682487272156
"100296",0.716,2,0,85,182,NA,0,NA,18,79,87,99,0.109110398744213,-0.761162554803657
"100296",1.0045,2,0,85,182,NA,0,NA,18,79,87,99,0.109110398744213,-0.761162554803657
"100296",1.0182,2,0,85,182,NA,0,NA,18,79,87,99,0.109110398744213,-0.761162554803657
"100296",1.0424,2,0,85,182,NA,0,NA,18,79,87,99,0.109110398744213,-0.761162554803657
"100299",1.0253,3,0,63,132,NA,1,100,15,86,91,100,0.0551873706828089,-0.322397863049553
"100299",0.9379,3,0,63,132,NA,1,100,15,86,91,100,0.0551873706828089,-0.322397863049553
"100299",1.0204,3,0,63,132,NA,1,100,15,86,91,100,0.0551873706828089,-0.322397863049553
"100299",0.9342,3,0,63,132,NA,1,100,15,86,91,100,0.0551873706828089,-0.322397863049553
"100299",0.8524,3,0,63,132,NA,1,100,15,86,91,100,0.0551873706828089,-0.322397863049553
"100302",1.0293,2,0.8,42,125,NA,0,52,18,72,87,95,0.808856323643046,-0.72265789642119
"100302",1.0478,2,0.8,42,125,NA,0,52,18,72,87,95,0.808856323643046,-0.72265789642119
"100302",1.006,2,0.8,42,125,NA,0,52,18,72,87,95,0.808856323643046,-0.72265789642119
"100302",0.9819,2,0.8,42,125,NA,0,52,18,72,87,95,0.808856323643046,-0.72265789642119
"100307",0.8582,4,NA,NA,112,NA,1,100,14,84,84,100,-0.195810704295816,-0.0871771917117709
"100307",1.0377,4,NA,NA,112,NA,1,100,14,84,84,100,-0.195810704295816,-0.0871771917117709
"100307",1.0072,4,NA,NA,112,NA,1,100,14,84,84,100,-0.195810704295816,-0.0871771917117709
"100307",1.108,4,NA,NA,112,NA,1,100,14,84,84,100,-0.195810704295816,-0.0871771917117709
"100307",0.9836,4,NA,NA,112,NA,1,100,14,84,84,100,-0.195810704295816,-0.0871771917117709
"100313",0.9969,1,NA,NA,86,NA,0,100,26,NA,NA,NA,1.78415281211345,-1.82506327777051
"100313",0.9708,1,NA,NA,86,NA,0,100,26,NA,NA,NA,1.78415281211345,-1.82506327777051
"100314",1.0074,4,0,89,182,NA,1,100,12,89,93,98,-1.05514780504877,0.106999911818543
"100314",1.0024,4,0,89,182,NA,1,100,12,89,93,98,-1.05514780504877,0.106999911818543
"100314",0.9361,4,0,89,182,NA,1,100,12,89,93,98,-1.05514780504877,0.106999911818543
"100315",0.8467,2,44,64,179,335,1,99,20,75,86,92,-0.332262797645258,0.609528200622197
"100315",0.7965,2,44,64,179,335,1,99,20,75,86,92,-0.332262797645258,0.609528200622197
"100315",0.8061,2,44,64,179,335,1,99,20,75,86,92,-0.332262797645258,0.609528200622197
"100315",0.8517,2,44,64,179,335,1,99,20,75,86,92,-0.332262797645258,0.609528200622197
"100316",0.903,3,45,62,185,215,2,96,21,87,94,96,-0.65022151003043,0.50273647582766
"100316",0.8796,3,45,62,185,215,2,96,21,87,94,96,-0.65022151003043,0.50273647582766
"100316",0.8626,3,45,62,185,215,2,96,21,87,94,96,-0.65022151003043,0.50273647582766
"100316",0.9344,3,45,62,185,215,2,96,21,87,94,96,-0.65022151003043,0.50273647582766
"100316",0.9876,3,45,62,185,215,2,96,21,87,94,96,-0.65022151003043,0.50273647582766
"100319",0.9258,3,1.2,68,152,266,2,97,20,73,84,100,-0.425064896665298,-1.00232259307486
"100319",1.1473,3,1.2,68,152,266,2,97,20,73,84,100,-0.425064896665298,-1.00232259307486
"100319",1.0121,3,1.2,68,152,266,2,97,20,73,84,100,-0.425064896665298,-1.00232259307486
"100319",1.0144,3,1.2,68,152,266,2,97,20,73,84,100,-0.425064896665298,-1.00232259307486
"100319",0.8879,3,1.2,68,152,266,2,97,20,73,84,100,-0.425064896665298,-1.00232259307486
"100320",1.0753,4,0,27,99,NA,0,36,13,71,86,99,0.134992753535206,-0.0257249943752582
"100320",0.9715,4,0,27,99,NA,0,36,13,71,86,99,0.134992753535206,-0.0257249943752582
"100320",1.0275,4,0,27,99,NA,0,36,13,71,86,99,0.134992753535206,-0.0257249943752582
"100320",0.9834,4,0,27,99,NA,0,36,13,71,86,99,0.134992753535206,-0.0257249943752582
"100321",1.0162,2,NA,NA,179,NA,1,100,18,71,87,81,-0.025273150343277,-0.666472553731349
"100321",0.9929,2,NA,NA,179,NA,1,100,18,71,87,81,-0.025273150343277,-0.666472553731349
"100321",1.0447,2,NA,NA,179,NA,1,100,18,71,87,81,-0.025273150343277,-0.666472553731349
"100321",1.0152,2,NA,NA,179,NA,1,100,18,71,87,81,-0.025273150343277,-0.666472553731349
"100321",1.048,2,NA,NA,179,NA,1,100,18,71,87,81,-0.025273150343277,-0.666472553731349
